"Post ID",Permalink,"Post Message",Type,Countries,Languages,Posted,"Audience Targeting","Content Tags","Lifetime Post Total Impressions","Lifetime Post Paid Impressions","Lifetime Post Organic Impressions","Lifetime Total Video Views","Lifetime Paid Video Views","Lifetime Organic Video Views","Lifetime Total 30-Second Views","Lifetime Paid 30-Second Views","Lifetime Organic 30-Second Views","Lifetime Total Views to 95%","Lifetime Paid views to 95%","Lifetime Organic views to 95%","Lifetime Post Total Reach","Lifetime Unique Video Views","Lifetime Unique 30-Second Views","Lifetime Unique Views to 95%","Lifetime Auto-Played Video Views","Lifetime Clicked-to-Play Video Views","Lifetime Auto-Played 30-Second Views","Lifetime Clicked-to-Play 30-Second Views","Lifetime Auto-Played views to 95%","Lifetime Clicked-to-Play views to 95%","Lifetime Percentage of viewers at each interval (video post) - 0","Lifetime Percentage of viewers at each interval (video post) - 1","Lifetime Percentage of viewers at each interval (video post) - 2","Lifetime Percentage of viewers at each interval (video post) - 3","Lifetime Percentage of viewers at each interval (video post) - 4","Lifetime Percentage of viewers at each interval (video post) - 5","Lifetime Percentage of viewers at each interval (video post) - 6","Lifetime Percentage of viewers at each interval (video post) - 7","Lifetime Percentage of viewers at each interval (video post) - 8","Lifetime Percentage of viewers at each interval (video post) - 9","Lifetime Percentage of viewers at each interval (video post) - 10","Lifetime Percentage of viewers at each interval (video post) - 11","Lifetime Percentage of viewers at each interval (video post) - 12","Lifetime Percentage of viewers at each interval (video post) - 13","Lifetime Percentage of viewers at each interval (video post) - 14","Lifetime Percentage of viewers at each interval (video post) - 15","Lifetime Percentage of viewers at each interval (video post) - 16","Lifetime Percentage of viewers at each interval (video post) - 17","Lifetime Percentage of viewers at each interval (video post) - 18","Lifetime Percentage of viewers at each interval (video post) - 19","Lifetime Percentage of viewers at each interval (video post) - 20","Lifetime Percentage of viewers at each interval (video post) - 21","Lifetime Percentage of viewers at each interval (video post) - 22","Lifetime Percentage of viewers at each interval (video post) - 23","Lifetime Percentage of viewers at each interval (video post) - 24","Lifetime Percentage of viewers at each interval (video post) - 25","Lifetime Percentage of viewers at each interval (video post) - 26","Lifetime Percentage of viewers at each interval (video post) - 27","Lifetime Percentage of viewers at each interval (video post) - 28","Lifetime Percentage of viewers at each interval (video post) - 29","Lifetime Percentage of viewers at each interval (video post) - 30","Lifetime Percentage of viewers at each interval (video post) - 31","Lifetime Percentage of viewers at each interval (video post) - 32","Lifetime Percentage of viewers at each interval (video post) - 33","Lifetime Percentage of viewers at each interval (video post) - 34","Lifetime Percentage of viewers at each interval (video post) - 35","Lifetime Percentage of viewers at each interval (video post) - 36","Lifetime Percentage of viewers at each interval (video post) - 37","Lifetime Percentage of viewers at each interval (video post) - 38","Lifetime Percentage of viewers at each interval (video post) - 39","Lifetime Percentage of viewers at each interval (video post) - 40","Lifetime Percentage of auto-played viewers at each interval (video post) - 0","Lifetime Percentage of auto-played viewers at each interval (video post) - 1","Lifetime Percentage of auto-played viewers at each interval (video post) - 2","Lifetime Percentage of auto-played viewers at each interval (video post) - 3","Lifetime Percentage of auto-played viewers at each interval (video post) - 4","Lifetime Percentage of auto-played viewers at each interval (video post) - 5","Lifetime Percentage of auto-played viewers at each interval (video post) - 6","Lifetime Percentage of auto-played viewers at each interval (video post) - 7","Lifetime Percentage of auto-played viewers at each interval (video post) - 8","Lifetime Percentage of auto-played viewers at each interval (video post) - 9","Lifetime Percentage of auto-played viewers at each interval (video post) - 10","Lifetime Percentage of auto-played viewers at each interval (video post) - 11","Lifetime Percentage of auto-played viewers at each interval (video post) - 12","Lifetime Percentage of auto-played viewers at each interval (video post) - 13","Lifetime Percentage of auto-played viewers at each interval (video post) - 14","Lifetime Percentage of auto-played viewers at each interval (video post) - 15","Lifetime Percentage of auto-played viewers at each interval (video post) - 16","Lifetime Percentage of auto-played viewers at each interval (video post) - 17","Lifetime Percentage of auto-played viewers at each interval (video post) - 18","Lifetime Percentage of auto-played viewers at each interval (video post) - 19","Lifetime Percentage of auto-played viewers at each interval (video post) - 20","Lifetime Percentage of auto-played viewers at each interval (video post) - 21","Lifetime Percentage of auto-played viewers at each interval (video post) - 22","Lifetime Percentage of auto-played viewers at each interval (video post) - 23","Lifetime Percentage of auto-played viewers at each interval (video post) - 24","Lifetime Percentage of auto-played viewers at each interval (video post) - 25","Lifetime Percentage of auto-played viewers at each interval (video post) - 26","Lifetime Percentage of auto-played viewers at each interval (video post) - 27","Lifetime Percentage of auto-played viewers at each interval (video post) - 28","Lifetime Percentage of auto-played viewers at each interval (video post) - 29","Lifetime Percentage of auto-played viewers at each interval (video post) - 30","Lifetime Percentage of auto-played viewers at each interval (video post) - 31","Lifetime Percentage of auto-played viewers at each interval (video post) - 32","Lifetime Percentage of auto-played viewers at each interval (video post) - 33","Lifetime Percentage of auto-played viewers at each interval (video post) - 34","Lifetime Percentage of auto-played viewers at each interval (video post) - 35","Lifetime Percentage of auto-played viewers at each interval (video post) - 36","Lifetime Percentage of auto-played viewers at each interval (video post) - 37","Lifetime Percentage of auto-played viewers at each interval (video post) - 38","Lifetime Percentage of auto-played viewers at each interval (video post) - 39","Lifetime Percentage of auto-played viewers at each interval (video post) - 40","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 0","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 1","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 2","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 3","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 4","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 5","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 6","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 7","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 8","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 9","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 10","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 11","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 12","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 13","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 14","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 15","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 16","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 17","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 18","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 19","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 20","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 21","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 22","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 23","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 24","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 25","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 26","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 27","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 28","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 29","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 30","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 31","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 32","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 33","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 34","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 35","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 36","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 37","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 38","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 39","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 40","Lifetime Post Consumptions by type - link clicks","Lifetime Post Consumptions by type - other clicks","Lifetime Post Consumptions by type - photo view","Lifetime Post Consumptions by type - video play","Lifetime Post consumers by type - link clicks","Lifetime Post consumers by type - other clicks","Lifetime Post consumers by type - photo view","Lifetime Post consumers by type - video play","Lifetime Post Stories by action type - comment","Lifetime Post Stories by action type - like","Lifetime Post Stories by action type - share","Lifetime Talking About This (Post) by action type - comment","Lifetime Talking About This (Post) by action type - like","Lifetime Talking About This (Post) by action type - share","Lifetime Negative Feedback from Users by Type - hide_clicks","Lifetime Negative feedback - hide_clicks"
518995791497187_1039867802743314,https://www.facebook.com/VisualizationStudio/videos/1039867802743314/,"An AR preview of what you will see tomorrow at ForskarFredag in Debaser Medborgarplatsen!
For more information, please visit: https://www.kth.se/social/course/DH2413/page/forskarfredag-2015/",Video,,,"09/24/2015 12:45:52 AM"," "," ",2223,0,2223,797,0,797,258,0,258,265,0,265,1064,647,232,237,752,45,227,31,231,34,0.9309,0.9949,1,0.9898,0.9233,0.8517,0.7775,0.7174,0.6611,0.6164,0.5908,0.5857,0.5652,0.5473,0.5358,0.5179,0.5026,0.4859,0.4668,0.4527,0.4361,0.4309,0.4194,0.4169,0.4118,0.399,0.3849,0.3798,0.3708,0.3645,0.3581,0.3568,0.3529,0.3465,0.3402,0.3286,0.3171,,,,,0.9294,0.9946,1,0.9905,0.9199,0.848,0.772,0.7083,0.6513,0.6038,0.5767,0.5712,0.5509,0.5319,0.517,0.4993,0.483,0.4668,0.4464,0.4328,0.4152,0.4071,0.3948,0.3948,0.3894,0.3772,0.3636,0.3569,0.3487,0.3419,0.3351,0.3338,0.3297,0.3229,0.3148,0.3039,0.2917,,,,,0.9556,1,1,0.9778,0.9778,0.9111,0.8667,0.8667,0.8222,0.8222,0.8222,0.8222,0.8,0.8,0.8444,0.8222,0.8222,0.8,0.8,0.7778,0.7778,0.8222,0.8222,0.7778,0.7778,0.7556,0.7333,0.7556,0.7333,0.7333,0.7333,0.7333,0.7333,0.7333,0.7556,0.7333,0.7333,,,,,4,40,4,50,3,33,2,42,2,44,5,1,35,3,,
518995791497187_1053626014700826,https://www.facebook.com/VisualizationStudio/videos/1053626014700826/,"Our Mad Sand students of Advanced Graphics and Interaction wait for you during Comic Con Stockholm this weekend at Friends Arena. Join us!

Mad Sand is an augmented-reality asymmetrical game for two people to drive a penguin over a changing landscape and collect as much candy as possible. It's fun and innovative! For more information, please visit: 
https://www.kth.se/social/course/DH2413/page/agi15-comic-con-gamex/",Video,,,"10/26/2015 06:10:53 AM"," "," ",6601,0,6601,1255,0,1255,460,0,460,467,0,467,2967,1021,411,419,1117,138,368,92,365,102,0.9495,1,0.9886,0.9658,0.8916,0.846,0.8077,0.7897,0.7498,0.7262,0.7058,0.6822,0.6691,0.639,0.6251,0.6088,0.5949,0.5721,0.555,0.5444,0.5314,0.5249,0.5159,0.5102,0.4947,0.4857,0.4703,0.4572,0.445,0.4295,0.4197,0.4075,0.3977,0.392,0.3839,0.3725,0.3578,,,,,0.9543,1,0.9945,0.9689,0.8884,0.8353,0.7905,0.7722,0.7255,0.6981,0.6752,0.6496,0.6349,0.6038,0.5874,0.57,0.5535,0.5288,0.5114,0.5005,0.4867,0.4803,0.4703,0.4657,0.4492,0.441,0.4227,0.4108,0.3989,0.3833,0.376,0.3641,0.3532,0.3468,0.3367,0.3257,0.3129,,,,,0.9104,1,0.9403,0.9403,0.9179,0.9328,0.9478,0.9328,0.9478,0.9552,0.9552,0.9478,0.9478,0.9254,0.9328,0.9254,0.9328,0.9254,0.9104,0.903,0.8955,0.8881,0.8881,0.8731,0.8657,0.8507,0.8582,0.8358,0.8209,0.806,0.7761,0.7612,0.7612,0.7612,0.7687,0.7537,0.7239,,,,,8,182,8,155,7,132,3,142,12,80,12,9,56,3,1,1
518995791497187_1055070777889683,https://www.facebook.com/VisualizationStudio/videos/1055070777889683/,"Our Shmooning students of Advanced Graphics and Interaction wait for you during Comic Con Stockholm starting tomorrow Friday and over the weekend at Friends Arena. Join us!
Shmooning is the virtual reality experience of an astronaut struggling to return to moonbase battling through paratrooping martians. It combines Wii-mote control with Oculus Rift immersion. 
For more information, please visit: 
https://www.kth.se/social/course/DH2413/page/agi15-comic-con-gamex/",Video,,,"10/29/2015 01:30:53 PM"," "," ",1917,0,1917,237,0,237,62,0,62,41,0,41,998,181,56,37,220,17,52,10,33,8,0.9565,1,0.9783,0.8304,0.7261,0.6304,0.5652,0.5435,0.4696,0.4261,0.3826,0.3522,0.313,0.3087,0.2957,0.2739,0.2739,0.2783,0.2783,0.2783,0.2783,0.2739,0.2522,0.2435,0.2304,0.2217,0.2174,0.2174,0.2087,0.2043,0.1957,0.187,0.1913,0.1913,0.1957,0.1957,0.1913,0.187,0.1783,0.1435,0.1261,0.9579,1,0.9813,0.8318,0.7196,0.6168,0.5421,0.5187,0.4533,0.4065,0.3692,0.3364,0.2991,0.2944,0.2804,0.257,0.257,0.2523,0.2523,0.2523,0.2523,0.2477,0.2243,0.215,0.2056,0.1963,0.1916,0.1916,0.1869,0.1822,0.1729,0.1636,0.1636,0.1636,0.1682,0.1682,0.1636,0.1636,0.1542,0.1168,0.0981,0.9375,1,0.9375,0.8125,0.8125,0.8125,0.875,0.875,0.6875,0.6875,0.5625,0.5625,0.5,0.5,0.5,0.5,0.5,0.625,0.625,0.625,0.625,0.625,0.625,0.625,0.5625,0.5625,0.5625,0.5625,0.5,0.5,0.5,0.5,0.5625,0.5625,0.5625,0.5625,0.5625,0.5,0.5,0.5,0.5,,20,,18,,14,,17,,16,1,,13,1,,
518995791497187_1055253817871379,https://www.facebook.com/VisualizationStudio/videos/1055253817871379/,"Our Blopper students of Advanced Graphics and Interaction wait for you during Comic Con Stockholm starting today, Friday, and over the weekend at Friends Arena. Join us!
Blopper is a full-body immersion into a game of balloon popping. It combines a Microsoft Kinect with a Google Cardboard and an Android Samsung.
For more information, please visit:
https://www.kth.se/social/course/DH2413/page/agi15-comic-con-gamex/",Video,,,"10/30/2015 12:02:16 AM"," "," ",2178,0,2178,310,0,310,78,0,78,64,0,64,1038,256,78,64,280,30,64,14,52,12,0.9311,1,1,0.977,0.9213,0.8328,0.7869,0.7311,0.6885,0.6656,0.6328,0.6197,0.6,0.5705,0.5508,0.541,0.541,0.5311,0.5082,0.4951,0.4754,0.459,0.4361,0.4197,0.4033,0.3639,0.3279,0.318,0.3049,0.3049,0.2852,0.2656,0.2426,0.223,0.2197,0.1902,0.1738,,,,,0.9239,1,1,0.9783,0.9167,0.8188,0.7645,0.7065,0.6558,0.6341,0.6014,0.5906,0.5688,0.5399,0.5181,0.5072,0.5072,0.5,0.4783,0.4674,0.4529,0.4348,0.413,0.3949,0.3804,0.3442,0.308,0.2971,0.2826,0.2826,0.2645,0.2428,0.2174,0.1957,0.1993,0.1739,0.1594,,,,,1,1,1,0.9655,0.9655,0.9655,1,0.9655,1,0.9655,0.931,0.8966,0.8966,0.8621,0.8621,0.8621,0.8621,0.8276,0.7931,0.7586,0.6897,0.6897,0.6552,0.6552,0.6207,0.5517,0.5172,0.5172,0.5172,0.5172,0.4828,0.4828,0.4828,0.4828,0.4138,0.3448,0.3103,,,,,2,45,2,38,2,33,2,37,,10,2,,8,2,,
518995791497187_1070729789657115,https://www.facebook.com/VisualizationStudio/videos/1070729789657115/,"World, we present to you our hot-off-the-press student project ColorSplat! It is an augmented virtuality game where a physical ball turns into a virtual blob of paint with which you aim at moving targets. Just one of our nine new projects which we will present at our Open House tomorrow at 15:00 - 19:00. Please join us! The event is free and open to all ages. https://www.facebook.com/events/658200147655412/",Video,,,"12/03/2015 11:54:38 AM"," "," ",5196,0,5196,1357,0,1357,535,0,535,264,0,264,2273,1021,456,227,1215,142,424,111,194,70,0.9762,1,0.7926,0.6951,0.6091,0.5684,0.52,0.4908,0.4616,0.4224,0.3971,0.3671,0.3548,0.3487,0.3349,0.3195,0.3134,0.3134,0.3134,0.3057,0.3041,0.2995,0.2949,0.2926,0.2926,0.2826,0.2711,0.2665,0.2619,0.2581,0.2442,0.245,0.2465,0.2458,0.2465,0.245,0.2404,0.235,0.2028,0.1759,0.0253,0.9685,1,0.7781,0.676,0.585,0.5417,0.4881,0.4575,0.426,0.3886,0.3614,0.3299,0.318,0.3095,0.2934,0.2806,0.273,0.2679,0.267,0.2594,0.2551,0.2517,0.2449,0.2423,0.2398,0.2313,0.2219,0.2168,0.2109,0.2083,0.1956,0.1973,0.2007,0.199,0.199,0.1973,0.1922,0.1888,0.165,0.1514,0.0204,1,0.9545,0.8864,0.8333,0.7955,0.7803,0.7803,0.7652,0.7576,0.7045,0.697,0.6818,0.6667,0.6818,0.6894,0.6515,0.6591,0.7045,0.7121,0.7045,0.7273,0.7121,0.7273,0.7273,0.75,0.7273,0.697,0.697,0.7045,0.6894,0.6667,0.6591,0.6439,0.6515,0.6591,0.6591,0.6591,0.6364,0.5303,0.3864,0.0682,,207,64,180,,126,49,167,9,97,21,8,72,9,1,1
518995791497187_1058091007587660,https://www.facebook.com/VisualizationStudio/videos/1058091007587660/,"Our Advanced Graphics and Interaction students blowing the socks off our brand new Multimodal Interaction and Interfaces students as part of our lecture",Video,,,"11/05/2015 02:39:34 PM"," "," ",4782,0,4782,1094,0,1094,360,0,360,255,0,255,2273,852,291,205,950,144,261,99,178,77,0.9274,1,0.9721,0.8426,0.7663,0.703,0.6592,0.5978,0.5615,0.5391,0.513,0.4981,0.4488,0.4218,0.4088,0.3911,0.3771,0.3603,0.3529,0.3436,0.3268,0.3194,0.3091,0.3026,0.297,0.2914,0.2831,0.2747,0.2737,0.2672,0.2663,0.2663,0.2533,0.2533,0.2449,0.243,0.243,0.2421,0.2374,0.2263,0.216,0.9238,1,0.971,0.8305,0.7457,0.6738,0.6255,0.5612,0.5204,0.4968,0.4678,0.4496,0.397,0.367,0.3519,0.3358,0.3208,0.309,0.2972,0.2886,0.2715,0.265,0.2554,0.25,0.2446,0.2382,0.2307,0.2221,0.2189,0.2146,0.2124,0.2114,0.1996,0.2006,0.1942,0.1921,0.1921,0.1921,0.191,0.1835,0.1749,0.9507,1,0.9789,0.9225,0.9014,0.8944,0.8803,0.838,0.831,0.8169,0.8099,0.8169,0.7887,0.7817,0.7817,0.7535,0.7465,0.6972,0.7183,0.7042,0.6901,0.6761,0.662,0.6479,0.6408,0.6408,0.6268,0.6197,0.6338,0.6127,0.6197,0.6268,0.6056,0.5986,0.5775,0.5775,0.5775,0.5704,0.5423,0.507,0.4859,,117,115,166,,89,90,144,,64,7,,57,6,,
518995791497187_1055528081177286,https://www.facebook.com/VisualizationStudio/videos/1055528081177286/,"Our Padawan 101 students of Advanced Graphics and Interaction wait for you during Comic Con Stockholm over the weekend at Friends Arena. Join us!
Padawan 101 is an immersive training program for young jedis where the learners battle training spheres eager to shoot and shock them. The experience combines accelerometer and gyroscope sensing on the phone to orient a light saber virtually attached to it, a skeleton tracked by a Microsoft Kinect that allows the young jedi to move the sword around and the virtual reality experience of the Oculus Rift augmented with sound effects.
For more information, please visit:
https://www.kth.se/social/course/DH2413/page/agi15-comic-con-gamex/",Video,,,"10/30/2015 04:09:33 PM"," "," ",29112,0,29112,1037,0,1037,241,0,241,283,0,283,28340,972,226,270,666,371,139,102,159,124,0.9617,1,0.9853,0.9853,0.9214,0.8625,0.8507,0.8409,0.8271,0.7898,0.7397,0.7033,0.6758,0.667,0.6532,0.6424,0.6248,0.6012,0.5864,0.5737,0.5717,0.5619,0.5589,0.5481,0.5255,0.5039,0.4725,0.4312,0.3772,0.3418,0.2957,0.2387,0.2063,,,,,,,,,0.9453,1,0.9924,0.9924,0.9073,0.8176,0.8009,0.7857,0.7644,0.7264,0.6733,0.6337,0.6049,0.5957,0.576,0.5653,0.5486,0.5198,0.5,0.4833,0.4802,0.4726,0.4711,0.459,0.4347,0.4103,0.3784,0.3495,0.3055,0.2857,0.2492,0.2128,0.1839,,,,,,,,,0.9917,1,0.9722,0.9722,0.9472,0.9444,0.9417,0.9417,0.9417,0.9056,0.8611,0.8306,0.8056,0.7972,0.7944,0.7833,0.7639,0.75,0.7444,0.7389,0.7389,0.725,0.7194,0.7111,0.6917,0.675,0.6444,0.5806,0.5083,0.4444,0.3806,0.2861,0.2472,,,,,,,,,1,356,1,401,1,334,1,395,,10,2,,8,2,,
518995791497187_1055303611199733,https://www.facebook.com/VisualizationStudio/videos/1055303611199733/,"Our first report from the ground: Advanced graphics and interaction very much on-demand",Video,,,"10/30/2015 03:45:53 AM"," "," ",4165,0,4165,619,0,619,196,0,196,96,0,96,2014,507,169,92,553,66,150,46,68,28,0.9879,1,0.7862,0.6776,0.6034,0.5414,0.4897,0.4534,0.4138,0.3793,0.3603,0.3552,0.3345,0.3172,0.3017,0.2828,0.2741,0.269,0.2552,0.2431,0.2483,0.2414,0.231,0.2276,0.2241,0.231,0.2241,0.2155,0.2034,0.2034,0.2052,0.2086,0.2121,0.2069,0.1948,0.1793,0.1776,0.1741,0.1655,0.1586,0.1448,0.9771,1,0.7767,0.6641,0.5782,0.5076,0.4485,0.4084,0.3626,0.3321,0.3111,0.3053,0.2863,0.2672,0.2576,0.2405,0.229,0.2195,0.2061,0.1966,0.1966,0.1927,0.1832,0.1813,0.1794,0.1851,0.1813,0.1718,0.1622,0.1622,0.1641,0.1641,0.1698,0.1603,0.1546,0.1374,0.1374,0.1355,0.1298,0.124,0.1164,1,0.918,0.8033,0.7377,0.7705,0.7869,0.8033,0.8033,0.8197,0.7541,0.7541,0.7541,0.7213,0.7213,0.6557,0.623,0.6393,0.6721,0.6557,0.623,0.6721,0.6393,0.623,0.6066,0.5902,0.6066,0.5738,0.5738,0.541,0.541,0.541,0.5738,0.5574,0.5902,0.5246,0.5246,0.5082,0.4918,0.459,0.4426,0.377,,86,3,82,,67,2,72,,42,7,,35,5,,
518995791497187_1101204176609676,https://www.facebook.com/VisualizationStudio/videos/1101204176609676/,"We are visiting our C Awards 2014 winner explr.fm, a map visualizing your playlist's countries of origin. Have a great weekend!
More info and live application: http://explr.fm/",Video,,,"01/29/2016 04:59:47 AM"," "," ",10988,0,10988,309,0,309,60,0,60,13,0,13,900,199,52,13,297,12,55,5,11,2,1,0.7911,0.5411,0.3938,0.2877,0.2363,0.1815,0.1507,0.137,0.1199,0.1164,0.113,0.1164,0.1164,0.1062,0.113,0.1062,0.1062,0.1096,0.0993,0.0959,0.0856,0.0788,0.0753,0.0685,0.0685,0.0753,0.0651,0.0548,0.0616,0.0616,0.0651,0.0685,0.0616,0.0651,0.0582,0.0445,0.0445,0.0445,0.0342,0.0137,1,0.7857,0.5393,0.3893,0.275,0.2286,0.175,0.1429,0.1286,0.1107,0.1071,0.1036,0.1071,0.1071,0.0964,0.1036,0.0964,0.0964,0.1,0.0857,0.0821,0.075,0.0679,0.0643,0.0571,0.0571,0.0643,0.0571,0.05,0.0536,0.0571,0.0571,0.0643,0.0571,0.0607,0.0536,0.0393,0.0393,0.0393,0.0321,0.0107,1,0.9167,0.5833,0.5,0.5833,0.4167,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.4167,0.4167,0.3333,0.3333,0.3333,0.3333,0.3333,0.3333,0.25,0.1667,0.25,0.1667,0.25,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.1667,0.0833,0.0833,9,41,10,14,5,22,4,12,1,15,2,1,13,1,,
518995791497187_1057437340986360,https://www.facebook.com/VisualizationStudio/videos/1057437340986360/,"Advanced Graphics and Interaction hIghlights from Comic Con Stockholm!",Video,,,"11/04/2015 01:00:01 PM"," "," ",2481,0,2481,432,0,432,117,0,117,121,0,121,1353,367,108,112,394,38,89,28,92,29,0.9229,0.9953,1,0.986,0.8481,0.7687,0.6963,0.6355,0.5981,0.5537,0.5093,0.4766,0.4486,0.4322,0.4299,0.4159,0.3995,0.3738,0.3481,0.3318,0.3224,0.3154,0.3061,0.2944,0.2921,0.2897,0.285,0.278,0.2687,,,,,,,,,,,,,0.9182,0.9949,1,0.9872,0.8363,0.7519,0.6777,0.6113,0.5703,0.5217,0.4706,0.4348,0.4066,0.3939,0.3913,0.376,0.3581,0.3299,0.3018,0.2864,0.2762,0.2685,0.2609,0.2481,0.2455,0.243,0.2379,0.2302,0.2225,,,,,,,,,,,,,0.973,1,1,0.973,0.973,0.9459,0.8919,0.8919,0.8919,0.8919,0.9189,0.9189,0.8919,0.8378,0.8378,0.8378,0.8378,0.8378,0.8378,0.8108,0.8108,0.8108,0.7838,0.7838,0.7838,0.7838,0.7838,0.7838,0.7568,,,,,,,,,,,,,,45,5,44,,39,4,41,,18,1,,17,1,,
518995791497187_1040039556059472,https://www.facebook.com/VisualizationStudio/videos/1040039556059472/,"We are *so* ready to wow you! Join us at ForskarFredag!",Video,,,"09/24/2015 10:40:09 AM"," "," ",1096,0,1096,210,0,210,67,0,67,53,0,53,492,150,47,36,198,12,62,5,48,5,0.9653,1,0.9505,0.7624,0.6436,0.5792,0.5297,0.4802,0.4703,0.4505,0.4208,0.401,0.3713,0.3713,0.3663,0.3515,0.3267,0.3267,0.3168,0.3168,0.3119,0.3069,0.297,0.2822,0.2723,0.2574,0.2723,0.2822,0.2871,0.2871,0.2772,0.2723,0.2673,0.2624,0.2624,0.2624,0.2723,0.2723,0.2624,0.2624,0.2624,0.9583,1,0.9479,0.7552,0.6406,0.5781,0.5313,0.4792,0.4583,0.4375,0.4063,0.3854,0.3542,0.3594,0.3438,0.3333,0.3073,0.3125,0.2969,0.3021,0.2969,0.2969,0.2813,0.2656,0.25,0.2396,0.2552,0.2656,0.2708,0.276,0.2708,0.2656,0.2656,0.2552,0.2604,0.2552,0.2552,0.2552,0.25,0.25,0.25,1,0.9091,0.9091,0.8182,0.6364,0.5455,0.4545,0.4545,0.6364,0.6364,0.6364,0.6364,0.6364,0.5455,0.7273,0.6364,0.6364,0.5455,0.6364,0.5455,0.5455,0.4545,0.5455,0.5455,0.6364,0.5455,0.5455,0.5455,0.5455,0.4545,0.3636,0.3636,0.2727,0.3636,0.2727,0.3636,0.5455,0.5455,0.4545,0.4545,0.4545,,28,,14,,24,,13,1,15,3,1,14,2,,
518995791497187_1079237302139697,https://www.facebook.com/VisualizationStudio/videos/1079237302139697/,"YAAAAY! We hit 1000 likes just in time for the holidays. Enjoy this time in peace with your loved ones! We celebrate this milestone with a short tour of the universe guided by our Associate Profesor Mario Romero and powered by our 4K screen running Uniview. Thank you for a wonderful 2015! 

We thank Ronald Bernette for the production of this video.",Video,,,"12/21/2015 03:51:08 AM"," "," ",11124,0,11124,2478,0,2478,736,0,736,206,0,206,5131,1900,627,198,2347,131,633,103,165,41,1,0.5176,0.3438,0.2838,0.2525,0.2299,0.2025,0.1817,0.166,0.1565,0.1439,0.1356,0.1312,0.1221,0.1204,0.1165,0.1126,0.1117,0.1091,0.1069,0.1047,0.1047,0.1039,0.1034,0.1017,0.1026,0.103,0.1008,0.1004,0.0982,0.0982,0.0969,0.096,0.0943,0.0926,0.09,0.09,0.0874,0.0895,0.09,0.0317,1,0.5,0.3183,0.2569,0.2248,0.2032,0.178,0.1601,0.145,0.1349,0.1234,0.1147,0.1106,0.1041,0.1028,0.0991,0.0968,0.0959,0.0931,0.0913,0.0894,0.0894,0.0885,0.0881,0.0858,0.0867,0.0876,0.0853,0.0849,0.083,0.083,0.0817,0.0807,0.0789,0.078,0.0766,0.0766,0.0739,0.0757,0.0757,0.0239,1,0.8347,0.8017,0.7686,0.7521,0.7107,0.6446,0.5702,0.5455,0.5455,0.5124,0.5124,0.5041,0.4463,0.438,0.4298,0.3967,0.3967,0.3967,0.3884,0.3802,0.3802,0.3802,0.3802,0.3884,0.3884,0.3802,0.3802,0.3802,0.3719,0.3719,0.3719,0.3719,0.3719,0.3554,0.3306,0.3306,0.3306,0.3388,0.3471,0.1736,2,449,106,156,2,252,70,139,24,242,71,17,166,19,,
