"Post ID",Permalink,"Post Message",Type,Countries,Languages,Posted,"Audience Targeting","Content Tags","Lifetime Post Total Impressions","Lifetime Post Paid Impressions","Lifetime Post Organic Impressions","Lifetime Total Video Views","Lifetime Paid Video Views","Lifetime Organic Video Views","Lifetime Total 30-Second Views","Lifetime Paid 30-Second Views","Lifetime Organic 30-Second Views","Lifetime Total Views to 95%","Lifetime Paid views to 95%","Lifetime Organic views to 95%","Lifetime Post Total Reach","Lifetime Unique Video Views","Lifetime Unique 30-Second Views","Lifetime Unique Views to 95%","Lifetime Auto-Played Video Views","Lifetime Clicked-to-Play Video Views","Lifetime Auto-Played 30-Second Views","Lifetime Clicked-to-Play 30-Second Views","Lifetime Auto-Played views to 95%","Lifetime Clicked-to-Play views to 95%","Lifetime Percentage of viewers at each interval (video post) - 0","Lifetime Percentage of viewers at each interval (video post) - 1","Lifetime Percentage of viewers at each interval (video post) - 2","Lifetime Percentage of viewers at each interval (video post) - 3","Lifetime Percentage of viewers at each interval (video post) - 4","Lifetime Percentage of viewers at each interval (video post) - 5","Lifetime Percentage of viewers at each interval (video post) - 6","Lifetime Percentage of viewers at each interval (video post) - 7","Lifetime Percentage of viewers at each interval (video post) - 8","Lifetime Percentage of viewers at each interval (video post) - 9","Lifetime Percentage of viewers at each interval (video post) - 10","Lifetime Percentage of viewers at each interval (video post) - 11","Lifetime Percentage of viewers at each interval (video post) - 12","Lifetime Percentage of viewers at each interval (video post) - 13","Lifetime Percentage of viewers at each interval (video post) - 14","Lifetime Percentage of viewers at each interval (video post) - 15","Lifetime Percentage of viewers at each interval (video post) - 16","Lifetime Percentage of viewers at each interval (video post) - 17","Lifetime Percentage of viewers at each interval (video post) - 18","Lifetime Percentage of viewers at each interval (video post) - 19","Lifetime Percentage of viewers at each interval (video post) - 20","Lifetime Percentage of viewers at each interval (video post) - 21","Lifetime Percentage of viewers at each interval (video post) - 22","Lifetime Percentage of viewers at each interval (video post) - 23","Lifetime Percentage of viewers at each interval (video post) - 24","Lifetime Percentage of viewers at each interval (video post) - 25","Lifetime Percentage of viewers at each interval (video post) - 26","Lifetime Percentage of viewers at each interval (video post) - 27","Lifetime Percentage of viewers at each interval (video post) - 28","Lifetime Percentage of viewers at each interval (video post) - 29","Lifetime Percentage of viewers at each interval (video post) - 30","Lifetime Percentage of viewers at each interval (video post) - 31","Lifetime Percentage of viewers at each interval (video post) - 32","Lifetime Percentage of viewers at each interval (video post) - 33","Lifetime Percentage of viewers at each interval (video post) - 34","Lifetime Percentage of viewers at each interval (video post) - 35","Lifetime Percentage of viewers at each interval (video post) - 36","Lifetime Percentage of viewers at each interval (video post) - 37","Lifetime Percentage of viewers at each interval (video post) - 38","Lifetime Percentage of viewers at each interval (video post) - 39","Lifetime Percentage of viewers at each interval (video post) - 40","Lifetime Percentage of auto-played viewers at each interval (video post) - 0","Lifetime Percentage of auto-played viewers at each interval (video post) - 1","Lifetime Percentage of auto-played viewers at each interval (video post) - 2","Lifetime Percentage of auto-played viewers at each interval (video post) - 3","Lifetime Percentage of auto-played viewers at each interval (video post) - 4","Lifetime Percentage of auto-played viewers at each interval (video post) - 5","Lifetime Percentage of auto-played viewers at each interval (video post) - 6","Lifetime Percentage of auto-played viewers at each interval (video post) - 7","Lifetime Percentage of auto-played viewers at each interval (video post) - 8","Lifetime Percentage of auto-played viewers at each interval (video post) - 9","Lifetime Percentage of auto-played viewers at each interval (video post) - 10","Lifetime Percentage of auto-played viewers at each interval (video post) - 11","Lifetime Percentage of auto-played viewers at each interval (video post) - 12","Lifetime Percentage of auto-played viewers at each interval (video post) - 13","Lifetime Percentage of auto-played viewers at each interval (video post) - 14","Lifetime Percentage of auto-played viewers at each interval (video post) - 15","Lifetime Percentage of auto-played viewers at each interval (video post) - 16","Lifetime Percentage of auto-played viewers at each interval (video post) - 17","Lifetime Percentage of auto-played viewers at each interval (video post) - 18","Lifetime Percentage of auto-played viewers at each interval (video post) - 19","Lifetime Percentage of auto-played viewers at each interval (video post) - 20","Lifetime Percentage of auto-played viewers at each interval (video post) - 21","Lifetime Percentage of auto-played viewers at each interval (video post) - 22","Lifetime Percentage of auto-played viewers at each interval (video post) - 23","Lifetime Percentage of auto-played viewers at each interval (video post) - 24","Lifetime Percentage of auto-played viewers at each interval (video post) - 25","Lifetime Percentage of auto-played viewers at each interval (video post) - 26","Lifetime Percentage of auto-played viewers at each interval (video post) - 27","Lifetime Percentage of auto-played viewers at each interval (video post) - 28","Lifetime Percentage of auto-played viewers at each interval (video post) - 29","Lifetime Percentage of auto-played viewers at each interval (video post) - 30","Lifetime Percentage of auto-played viewers at each interval (video post) - 31","Lifetime Percentage of auto-played viewers at each interval (video post) - 32","Lifetime Percentage of auto-played viewers at each interval (video post) - 33","Lifetime Percentage of auto-played viewers at each interval (video post) - 34","Lifetime Percentage of auto-played viewers at each interval (video post) - 35","Lifetime Percentage of auto-played viewers at each interval (video post) - 36","Lifetime Percentage of auto-played viewers at each interval (video post) - 37","Lifetime Percentage of auto-played viewers at each interval (video post) - 38","Lifetime Percentage of auto-played viewers at each interval (video post) - 39","Lifetime Percentage of auto-played viewers at each interval (video post) - 40","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 0","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 1","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 2","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 3","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 4","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 5","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 6","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 7","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 8","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 9","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 10","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 11","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 12","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 13","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 14","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 15","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 16","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 17","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 18","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 19","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 20","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 21","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 22","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 23","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 24","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 25","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 26","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 27","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 28","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 29","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 30","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 31","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 32","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 33","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 34","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 35","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 36","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 37","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 38","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 39","Lifetime Percentage of viewers clicked-to-play at each interval (video post) - 40","Lifetime Post Consumptions by type - link clicks","Lifetime Post Consumptions by type - other clicks","Lifetime Post Consumptions by type - video play","Lifetime Post consumers by type - link clicks","Lifetime Post consumers by type - other clicks","Lifetime Post consumers by type - video play","Lifetime Post Stories by action type - comment","Lifetime Post Stories by action type - like","Lifetime Post Stories by action type - share","Lifetime Talking About This (Post) by action type - comment","Lifetime Talking About This (Post) by action type - like","Lifetime Talking About This (Post) by action type - share","Lifetime Negative Feedback from Users by Type - hide_clicks","Lifetime Negative feedback - hide_clicks"
518995791497187_892465904150172,https://www.facebook.com/VisualizationStudio/videos/892465904150172/,"The twelve 2014 highlights of VIC: on the sixth day of highlights we saw a VR molecule - our students in Scientific Visualization created an Oculus-driven virtual-reality molecule visualization. Happy New Year!",Video,,,"12/30/2014 09:50:27 AM"," "," ",1976,0,1976,269,0,269,67,0,67,72,0,72,734,238,63,66,258,11,58,9,63,9,1,0.8499,0.6984,0.636,0.5513,0.5097,0.4547,0.4264,0.3863,0.367,0.3269,0.3016,0.2764,0.2675,0.2437,0.2288,0.2273,0.2065,0.1947,0.1783,0.1724,0.1634,0.159,0.1129,0.104,,,,,,,,,,,,,,,,,1,0.8418,0.6851,0.6221,0.5346,0.4946,0.4424,0.4117,0.3733,0.3564,0.3149,0.2919,0.2657,0.2519,0.2335,0.2166,0.2151,0.1935,0.1843,0.1674,0.1613,0.1521,0.1475,0.0998,0.0922,,,,,,,,,,,,,,,,,0.9167,1,1,0.9583,0.9583,0.875,0.75,0.7917,0.7083,0.625,0.625,0.5417,0.5417,0.6667,0.5,0.5417,0.5417,0.5417,0.4583,0.4583,0.4583,0.4583,0.4583,0.4583,0.4167,,,,,,,,,,,,,,,,,,53,15,,29,14,5,11,2,2,10,2,1,1
518995791497187_889794354417327,https://www.facebook.com/VisualizationStudio/videos/889794354417327/,"The twelve 2014 highlights of VIC: on the third day of highlights a space walker (almost) made it home - in Thrust Yourself, a project in our Advanced Graphics and Interaction course.

http://www.student.nada.kth.se/~etoh/ThrustYourself/ Enjoy the holidays!",Video,,,"12/27/2014 01:53:32 PM"," "," ",5291,0,5291,595,0,595,179,0,179,170,0,170,1858,511,170,162,532,63,133,46,126,44,1,0.8459,0.6925,0.6508,0.5683,0.5286,0.5184,0.4727,0.4619,0.4409,0.383,0.3709,0.3085,0.3081,0.2763,0.2566,0.2553,0.2309,0.2142,0.2102,0.183,0.1764,0.1505,0.1439,0.139,0.1284,0.1298,0.1202,0.1041,0.1041,0.0887,0.0877,0.0772,0.0641,0.0604,0.0575,0.0535,,,,,1,0.8376,0.6793,0.639,0.5554,0.5138,0.5028,0.4556,0.4453,0.4236,0.3644,0.3579,0.2946,0.2915,0.2636,0.2436,0.2409,0.2168,0.201,0.1982,0.1686,0.1635,0.138,0.1321,0.1284,0.1173,0.1184,0.1087,0.0915,0.0915,0.076,0.075,0.0637,0.0513,0.0471,0.0451,0.042,,,,,0.9787,1,0.9504,0.8794,0.8227,0.8227,0.8298,0.8156,0.7943,0.7872,0.7589,0.6312,0.5887,0.6454,0.5319,0.5177,0.5461,0.5177,0.4823,0.4539,0.4752,0.4397,0.4043,0.383,0.3546,0.3546,0.3617,0.3546,0.3617,0.3617,0.3475,0.3475,0.3546,0.3262,0.3333,0.3121,0.2908,,,,,6,109,85,6,77,78,,4,8,,3,2,,
518995791497187_890532674343495,https://www.facebook.com/VisualizationStudio/videos/890532674343495/,"The twelve 2014 highlights of VIC: on the fourth day of highlights a blind defender kicked some Soundsteroids - a Kinect-driven, gesture-based, eyes-free, sound-localized game created by our students in Multimodal Interaction and Interfaces.

http://blog.klava.se/assets/posts/sonic-attack/project-report.pdf",Video,,,"12/28/2014 08:03:55 AM"," "," ",6723,0,6723,910,0,910,340,0,340,220,0,220,2364,782,320,198,837,73,281,59,184,36,1,0.7678,0.62,0.5391,0.4911,0.4704,0.4496,0.4172,0.3952,0.3722,0.3666,0.3511,0.3398,0.332,0.3186,0.3091,0.2901,0.281,0.2711,0.2624,0.2564,0.246,0.2378,0.23,0.2175,0.2032,0.1997,0.1751,0.1803,0.1535,0.1505,0.1401,0.131,0.1275,0.1176,0.1211,0.1115,0.1055,0.1003,0.0951,0.0908,1,0.7549,0.6005,0.5149,0.465,0.4421,0.4219,0.3885,0.3674,0.3431,0.3385,0.3225,0.311,0.3033,0.2891,0.2794,0.2634,0.2519,0.2455,0.2387,0.2322,0.224,0.2144,0.208,0.1956,0.1814,0.1796,0.1548,0.1612,0.1374,0.1338,0.1237,0.1164,0.1127,0.104,0.1086,0.0989,0.0939,0.0889,0.0834,0.0788,1,0.9846,0.9462,0.9462,0.9308,0.9462,0.9154,0.9,0.8615,0.8615,0.8385,0.8308,0.8231,0.8154,0.8154,0.8077,0.7385,0.7692,0.7,0.6615,0.6615,0.6154,0.6308,0.6,0.5846,0.5692,0.5385,0.5154,0.5,0.4231,0.4308,0.4154,0.3769,0.3769,0.3462,0.3308,0.3231,0.3,0.2923,0.2923,0.2923,7,248,81,6,153,70,11,15,11,5,10,4,1,1
518995791497187_896376570425772,https://www.facebook.com/VisualizationStudio/videos/896376570425772/,"The twelve 2014 highlights of VIC: on the eleventh day of highlights two contestants battled over pinball - Pinball Battle is a student project in our game design course.

http://students.washington.edu/toreh/pinballBattle/index.html",Video,,,"01/04/2015 12:34:56 PM"," "," ",1731,0,1731,220,0,220,61,0,61,65,0,65,591,193,57,61,209,11,53,8,57,8,1,0.7793,0.6024,0.4791,0.4414,0.3857,0.3559,0.33,0.3082,0.2962,0.2664,0.2525,0.2425,0.2425,0.2227,0.2127,0.1988,0.1769,0.169,0.169,0.1531,0.1451,0.1412,0.1312,0.1272,,,,,,,,,,,,,,,,,1,0.7643,0.582,0.457,0.418,0.3648,0.3361,0.3115,0.291,0.2787,0.248,0.2377,0.2254,0.2254,0.2049,0.1967,0.1824,0.1598,0.1537,0.1537,0.1393,0.1311,0.127,0.1189,0.1148,,,,,,,,,,,,,,,,,0.7895,1,1,0.9474,0.9474,0.8421,0.7895,0.7368,0.6842,0.6842,0.6842,0.5789,0.6316,0.6316,0.6316,0.5789,0.5789,0.5789,0.5263,0.5263,0.4737,0.4737,0.4737,0.4211,0.4211,,,,,,,,,,,,,,,,,1,22,18,1,13,15,,5,1,,5,1,1,1
518995791497187_894583713938391,https://www.facebook.com/VisualizationStudio/videos/894583713938391/,"The twelve 2014 highlights of VIC: on the ninth day of highlights two players played one Pac - 2Pacs is a student project in advanced graphics and interaction. Enjoy the first weekend of 2015!

http://www.csc.kth.se/~ludwigpe/agi14/2pacs/",Video,,,"01/02/2015 05:24:25 AM"," "," ",1776,0,1776,249,0,249,106,0,106,112,0,112,688,210,93,99,228,21,89,17,95,17,1,0.842,0.6936,0.5915,0.5472,0.447,0.3931,0.3661,0.3622,0.3141,0.2871,0.2775,0.2794,0.2601,0.2486,0.2293,0.2177,,,,,,,,,,,,,,,,,,,,,,,,,1,0.827,0.674,0.5694,0.5252,0.4225,0.3682,0.3421,0.338,0.2877,0.2596,0.2495,0.2515,0.2314,0.2193,0.2032,0.1911,,,,,,,,,,,,,,,,,,,,,,,,,0.8462,1,0.9615,0.9231,0.8846,0.8462,0.8077,0.7692,0.7692,0.7692,0.7692,0.7692,0.7692,0.7692,0.7692,0.6923,0.6923,,,,,,,,,,,,,,,,,,,,,,,,,1,32,26,1,23,19,,5,1,,3,1,,
518995791497187_921705234559572,https://www.facebook.com/VisualizationStudio/videos/921705234559572/,"Your formal invitation to explore the Visualization Studio VIC from director Björn Thuresson. What are you waiting for!?",Video,,,"02/17/2015 11:47:50 PM"," "," ",18139,0,18139,2115,0,2115,789,0,789,681,0,681,6716,1820,713,631,1887,228,588,201,482,199,1,0.6953,0.5326,0.4574,0.4177,0.3836,0.3636,0.3396,0.3249,0.3035,0.2954,0.2776,0.2723,0.2588,0.253,0.2438,0.2423,0.2362,0.229,0.229,0.2181,0.2151,0.2023,0.2002,0.1871,0.1871,0.176,0.1746,0.162,0.1601,0.1514,0.1526,0.1446,0.1417,0.1386,0.1307,0.13,0.1109,0.1093,0.1067,0.1001,1,0.6776,0.5112,0.4343,0.3946,0.3601,0.3396,0.3149,0.3008,0.279,0.2715,0.2527,0.2473,0.234,0.2281,0.2188,0.2175,0.2109,0.2029,0.2021,0.1906,0.1881,0.176,0.1739,0.1603,0.1606,0.1487,0.1472,0.1341,0.1326,0.1235,0.124,0.1163,0.1141,0.1109,0.1033,0.1027,0.082,0.0802,0.0779,0.0738,0.9425,1,0.9201,0.8818,0.8435,0.8211,0.8115,0.8019,0.7764,0.7636,0.7444,0.7476,0.7444,0.7284,0.7252,0.7188,0.7125,0.7157,0.7252,0.7412,0.7412,0.7284,0.7029,0.7029,0.6997,0.6933,0.6997,0.6997,0.6965,0.6869,0.6869,0.7029,0.6901,0.6709,0.6709,0.6581,0.655,0.6677,0.6709,0.6613,0.607,,571,336,,360,283,9,84,54,9,72,19,1,1
518995791497187_873545812708848,https://www.facebook.com/VisualizationStudio/videos/873545812708848/,"Augmented Reality on a 4K - four-meter screen!
We have a camera, a printed marker called a Fiducial, some simple computer vision tracking the marker, and 3D graphics registered on it so that the physical sheet of paper is augmented with the 3D graphics and we are projecting this on the studio wall of 10-square meters and 10 million pixels. Just another day at VIC.",Video,,,"11/28/2014 05:36:17 AM"," "," ",9533,0,9533,1684,0,1684,692,0,692,560,0,560,3774,1495,635,513,1532,152,551,141,429,131,1,0.8881,0.7806,0.7315,0.6946,0.6449,0.6224,0.606,0.5801,0.544,0.5344,0.5149,0.4873,0.4805,0.4734,0.4494,0.439,0.4401,0.4214,0.4061,0.4004,0.3689,0.3519,0.3488,0.336,0.319,0.3116,0.2967,0.2509,0.2398,0.2387,0.2147,0.2063,0.1995,0.1791,0.1682,0.1635,0.1529,0.1119,0.1073,0.1036,1,0.8764,0.7636,0.7134,0.6762,0.6243,0.6,0.5845,0.5573,0.5201,0.5113,0.4917,0.4639,0.4582,0.4501,0.4253,0.4153,0.4161,0.398,0.382,0.3765,0.3446,0.3277,0.3238,0.3103,0.293,0.2858,0.2715,0.2233,0.2125,0.2114,0.1873,0.179,0.1732,0.1551,0.1442,0.1395,0.1303,0.0911,0.0866,0.0831,0.9683,1,0.9585,0.9244,0.8927,0.8707,0.8707,0.8439,0.8341,0.8122,0.7927,0.7756,0.7512,0.7317,0.7366,0.722,0.7073,0.7122,0.6878,0.6805,0.6732,0.6463,0.6293,0.6366,0.6317,0.6195,0.6098,0.5878,0.5732,0.5585,0.5561,0.5341,0.5268,0.5073,0.461,0.4488,0.4439,0.4171,0.3561,0.3512,0.3439,,287,197,,209,166,1,37,26,1,28,5,,
518995791497187_862014377195325,https://www.facebook.com/VisualizationStudio/videos/862014377195325/,"Our Visualization Studio VIC star, two-time C Awards winner, Joakim Rasmuson is presenting Flying Colors to the world. World, say &quot;Hello Flying Colors!&quot;

Flying Colors 3D coming this Friday, March 20! Like us at facebook.com/FlyingColors3D",Video,,,"11/06/2014 06:08:14 AM"," "," ",4606,0,4606,861,0,861,409,0,409,275,0,275,1912,692,377,258,764,97,324,85,208,67,1,0.6756,0.5791,0.5033,0.4564,0.4122,0.392,0.374,0.3642,0.3604,0.3539,0.3479,0.3375,0.3332,0.3277,0.3255,0.3135,0.3086,0.3037,0.2901,0.2819,0.2803,0.2737,0.2595,0.2486,0.2415,0.2388,0.2366,0.2356,0.2356,0.2246,0.2083,0.2012,0.1848,0.1827,0.1728,0.169,0.1625,0.1592,0.1494,0.1379,1,0.6479,0.546,0.4656,0.4202,0.373,0.3497,0.3313,0.3215,0.319,0.3117,0.3074,0.2969,0.292,0.2883,0.2859,0.2755,0.2748,0.2706,0.2571,0.2472,0.2454,0.2405,0.2282,0.2196,0.2147,0.2117,0.2092,0.208,0.2067,0.1939,0.1828,0.1755,0.1607,0.1601,0.1497,0.1442,0.1399,0.1356,0.1264,0.1178,1,0.8971,0.8431,0.8039,0.7451,0.7255,0.7304,0.7157,0.7059,0.6912,0.6912,0.6716,0.6618,0.6618,0.6422,0.6422,0.6176,0.5784,0.5686,0.5539,0.5588,0.5588,0.5392,0.5098,0.4804,0.4559,0.4559,0.4559,0.4559,0.4657,0.4706,0.4118,0.4069,0.3775,0.3627,0.3578,0.3676,0.3431,0.348,0.3333,0.299,2,240,135,2,186,108,,53,8,,49,6,1,1
518995791497187_840939855969444,https://www.facebook.com/VisualizationStudio/videos/840939855969444/,"Video of Thrust Yourself (previously Space Survival) at ForskarFredag.",Video,,,"09/28/2014 04:41:19 PM"," "," ",289,0,289,27,0,27,18,0,18,18,0,18,106,18,15,15,4,23,1,17,1,17,0.9677,1,1,0.8065,0.8387,0.7742,0.7419,0.7419,0.7419,0.7419,0.7419,0.7097,0.7097,0.7097,0.7097,0.6774,0.6774,0.6774,0.6774,0.6774,0.6774,0.6774,0.6774,0.6774,0.6452,0.6129,0.5806,0.6129,0.5806,,,,,,,,,,,,,1,0.75,0.75,0.75,0.75,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.5,0.25,,,,,,,,,,,,,0.9286,1,1,0.7857,0.8214,0.7857,0.75,0.75,0.75,0.75,0.75,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.7143,0.6786,0.6429,0.6071,0.6071,0.6071,,,,,,,,,,,,,,23,24,,14,18,,5,1,,4,1,,
518995791497187_840937722636324,https://www.facebook.com/VisualizationStudio/videos/840937722636324/,"Video of Pod Racer at ForskarFredag. Pod Racer is an immersive virtual reality game where the player controls a two-engine pod, as in Star Wars Episode 1, through two haptic controllers. Students used an Oculus Rift and two Novint Falcons.",Video,,,"09/28/2014 04:29:29 PM"," "," ",496,0,496,66,0,66,49,0,49,50,0,50,211,46,37,38,14,52,6,43,7,43,1,0.9756,0.9146,0.8659,0.8537,0.8293,0.7683,0.7683,0.7317,0.6951,0.6829,0.6707,0.6463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.9,0.9,0.75,0.7,0.65,0.55,0.55,0.45,0.45,0.45,0.4,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.9194,0.9032,0.9032,0.8871,0.8387,0.8387,0.8226,0.7742,0.7581,0.7581,0.7419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,50,,24,35,1,7,2,1,6,2,,
518995791497187_840935925969837,https://www.facebook.com/VisualizationStudio/videos/840935925969837/,"Video of 2Pacs.",Video,,,"09/28/2014 04:21:06 PM"," "," ",264,0,264,33,0,33,26,0,26,27,0,27,114,24,17,18,3,30,0,26,1,26,0.9375,1,0.8125,0.75,0.7292,0.7292,0.7083,0.6875,0.6458,0.625,0.6042,0.5833,0.5833,0.5833,0.5833,0.5833,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0,,,,,,,,,,,,,,,,,,,,,,,,,0.9211,1,0.9474,0.8684,0.8421,0.8421,0.8158,0.7895,0.7368,0.7368,0.7105,0.7105,0.7105,0.7105,0.7105,0.7105,0.7105,,,,,,,,,,,,,,,,,,,,,,,,,,23,36,,12,23,1,5,1,1,4,1,,
518995791497187_922245971172165,https://www.facebook.com/VisualizationStudio/videos/922245971172165/,"&quot;The future is too important to be left to men.&quot;

https://www.kth.se/utbildning/giants",Video,,,"02/19/2015 03:32:18 AM"," "," ",3683,0,3683,565,0,565,146,0,146,70,0,70,1403,419,129,63,525,40,114,32,49,21,1,0.5997,0.4334,0.3605,0.3045,0.2587,0.229,0.2087,0.1959,0.1942,0.1841,0.1756,0.1705,0.1603,0.1544,0.145,0.1357,0.1281,0.1221,0.1213,0.1179,0.1128,0.1128,0.1077,0.1018,0.0992,0.095,0.0925,0.0899,0.0882,0.0874,0.0814,0.0797,0.0772,0.0755,0.0721,0.0729,0.0704,0.0636,0.0585,0.0577,1,0.5789,0.4078,0.3351,0.2801,0.234,0.203,0.1809,0.1702,0.1684,0.1569,0.1463,0.141,0.1303,0.125,0.117,0.1082,0.1002,0.0949,0.0931,0.0904,0.0869,0.0869,0.0816,0.0754,0.0736,0.0709,0.0683,0.0665,0.0656,0.0647,0.0594,0.0576,0.0559,0.055,0.0532,0.0532,0.0505,0.047,0.0426,0.0426,0.9444,1,0.9444,0.8704,0.7963,0.7593,0.7593,0.7778,0.7222,0.7222,0.7407,0.7778,0.7778,0.7778,0.7593,0.7222,0.7037,0.7037,0.6852,0.7037,0.6852,0.6481,0.6481,0.6481,0.6481,0.6296,0.5926,0.5926,0.5741,0.5556,0.5556,0.537,0.537,0.5185,0.5,0.463,0.4815,0.4815,0.4074,0.3889,0.3704,10,138,69,9,75,53,3,41,5,2,38,5,,
518995791497187_840929672637129,https://www.facebook.com/VisualizationStudio/videos/840929672637129/,"Video of YA3",Video,,,"09/28/2014 04:02:31 PM"," "," ",439,0,439,81,0,81,41,0,41,41,0,41,202,48,34,34,19,62,6,35,6,35,1,0.9604,0.8911,0.8119,0.7723,0.7129,0.6931,0.6832,0.6238,0.6139,0.5842,0.6337,0.5941,0.5248,0.5446,0.5248,0.4653,0.4455,0.4455,0.4158,0.4158,,,,,,,,,,,,,,,,,,,,,1,0.8636,0.7727,0.7727,0.6364,0.6364,0.6364,0.5455,0.5455,0.5,0.4545,0.4545,0.4091,0.3636,0.3182,0.3182,0.3182,0.3182,0.2727,0.2727,0.2727,,,,,,,,,,,,,,,,,,,,,1,0.9873,0.9241,0.8228,0.8101,0.7342,0.7089,0.7215,0.6456,0.6456,0.6203,0.6835,0.6456,0.5696,0.6076,0.5823,0.5063,0.481,0.4937,0.4557,0.4557,,,,,,,,,,,,,,,,,,,,,,37,46,,26,36,1,6,1,1,5,1,,
